store_id,market,week_start,category,units_sold,revenue_eur,stock_opening,promo_flag,data_source
ST0624,DE,2024-03-17,hard_goods,34,333.45,128,0,API
ST1409,DE,2024-10-20,,12,305.43,91,0,API
ST1481,AT,2024-06-09,hard_goods,15,2535.83,60,1,ERP_v2
ST1176,PL,2024-01-21,hard_goods,17,179.75,102,0,MANUAL_UPLOAD
ST1255,PL,2024-12-15,lingerie,47,214.66,119,0,ERP_v2
ST0466,PL,2024-04-14,,128,337.09,109,0,ERP_v2
ST1022,DE,2024-11-03,home_textiles,25,897.31,37,1,ERP_v2
ST0432,CZ,2024-06-23,lingerie,122,754.29,96,0,ERP_v2
ST0935,AT,2024-04-21,,32,365.81,86,0,ERP_v2
ST0274,SI,2024-08-11,fashion,17,573.38,237,0,ERP_v2
ST1129,PL,2024-06-30,fashion,100,1270.32,54,0,ERP_v2
ST1372,DE,2024-02-04,,48,237.87,35,0,ERP_v2
ST1332,PL,2024-03-10,hard_goods,97,1157.29,22,1,MANUAL_UPLOAD
ST1282,DE,2024-03-17,,44,1132.05,65,1,ERP_v2
ST1381,PL,2024-08-18,home_textiles,230,159.34,40,0,API
ST0233,DE,2024-07-14,lingerie,41,1529.96,224,0,ERP_v2
ST1188,DE,2024-04-21,lingerie,49,1134.82,60,1,API
ST1328,SK,2024-11-03,fashion,18,1259.59,90,1,ERP_v1
ST0885,DE,2024-01-14,fashion,71,130.67,143,0,ERP_v2
ST0856,CZ,2024-07-21,lingerie,29,2345.79,37,0,ERP_v2
ST0803,DE,2024-11-03,hard_goods,58,780.08,124,0,ERP_v2
ST0710,PL,2024-01-14,lingerie,105,1196.41,41,0,ERP_v1
ST0849,PL,2024-06-02,home_textiles,34,1814.9,95,0,API
ST1096,AT,2024-03-17,hard_goods,57,783.88,70,0,ERP_v2
ST0154,DE,2024-09-01,hard_goods,102,1940.28,98,0,ERP_v2
ST1311,DE,2024-08-11,,15,543.46,67,1,ERP_v2
ST0254,DE,2024-09-15,,37,272.44,129,1,MANUAL_UPLOAD
ST0692,DE,2024-11-24,,9,516.83,139,0,ERP_v2
ST1468,PL,2024-02-04,fashion,29,941.7,201,0,ERP_v2
ST0008,HU,2024-07-07,,70,625.82,221,0,MANUAL_UPLOAD
ST1213,,2024-12-22,hard_goods,7,2867.19,389,0,ERP_v2
ST0035,CZ,2024-03-24,,16,-1130.42,494,0,MANUAL_UPLOAD
ST0802,CZ,2024-02-25,home_textiles,12,119.87,97,1,ERP_v2
ST1162,PL,2024-01-21,,65,1103.19,99,0,ERP_v2
ST1132,DE,2024-08-11,,49,3891.09,31,1,ERP_v2
ST1332,SK,2024-06-02,lingerie,84,1469.02,18,0,ERP_v1
ST0140,PL,2024-07-14,hard_goods,70,3002.96,37,0,MANUAL_UPLOAD
ST1385,AT,2024-06-30,,21,4661.28,73,0,ERP_v2
ST0155,DE,2024-11-10,hard_goods,29,97.77,115,0,ERP_v2
ST0659,DE,2024-05-26,hard_goods,24,2973.33,65,1,ERP_v2
ST0313,AT,2024-03-17,,105,1175.04,112,0,ERP_v2
ST1242,SK,2024-07-07,fashion,50,510.7,123,0,ERP_v2
ST0566,AT,2024-10-27,home_textiles,72,1680.96,46,1,ERP_v2
ST1247,DE,2024-02-18,lingerie,59,4249.29,223,0,MANUAL_UPLOAD
ST1390,SI,2024-09-22,lingerie,22,1299.27,55,0,ERP_v1
ST0701,DE,2024-10-27,lingerie,15,760.46,106,0,ERP_v2
ST0402,DE,2024-03-03,home_textiles,49,5872.3,200,0,ERP_v1
ST0733,DE,2024-11-24,hard_goods,107,2302.81,57,0,ERP_v2
ST1371,PL,2024-12-01,lingerie,43,1178.01,201,0,ERP_v2
ST0384,HU,2024-08-25,lingerie,12,830.34,234,0,ERP_v2
ST0852,DE,2024-10-27,hard_goods,52,637.82,109,1,ERP_v2
ST0661,SK,2024-06-30,hard_goods,21,87.84,53,0,ERP_v2
ST1131,DE,2024-02-11,fashion,8,223.32,86,0,ERP_v1
ST0783,,2024-03-24,hard_goods,120,1891.0,155,0,ERP_v1
ST1366,CZ,2024-09-15,hard_goods,17,1296.68,112,0,ERP_v2
ST0343,CZ,2024-12-15,fashion,92,1145.97,57,0,ERP_v1
ST1348,DE,2024-11-03,fashion,99,452.89,201,0,ERP_v2
ST0856,,2024-10-06,home_textiles,45,2007.99,39,0,ERP_v2
ST0576,PL,2024-01-07,lingerie,16,616.47,91,1,ERP_v2
ST0782,DE,2024-09-01,lingerie,85,265.61,227,1,ERP_v2
ST0503,CZ,2024-01-28,lingerie,17,1501.5,69,0,ERP_v2
ST0566,DE,2024-10-06,fashion,31,845.75,184,0,API
ST1339,SK,2024-12-15,fashion,27,932.59,121,0,ERP_v2
ST0640,DE,2024-02-25,fashion,24,791.29,42,0,ERP_v2
ST1211,PL,2024-01-14,home_textiles,40,511.64,58,0,MANUAL_UPLOAD
ST0823,AT,2024-03-24,fashion,8,1643.22,218,0,API
ST1451,DE,2024-12-22,hard_goods,19,9502.44,93,0,MANUAL_UPLOAD
ST0692,DE,2024-02-25,hard_goods,16,817.05,140,0,ERP_v2
ST0659,DE,2024-10-13,lingerie,51,358.91,165,1,ERP_v2
ST0184,AT,2024-08-04,,58,471.12,99,0,ERP_v2
ST0474,DE,2024-05-26,home_textiles,28,630.34,40,0,ERP_v2
ST1204,PL,2024-08-04,hard_goods,54,401.79,124,1,ERP_v1
ST1324,DE,2024-08-11,home_textiles,31,1642.78,239,0,ERP_v2
ST0097,DE,2024-05-19,hard_goods,26,1241.85,112,0,ERP_v1
ST0336,PL,2024-11-24,hard_goods,42,1303.9,22,0,ERP_v2
ST1205,DE,2024-05-12,,39,941.48,67,0,ERP_v2
ST1465,SK,2024-11-24,hard_goods,14,1009.62,54,0,ERP_v2
ST0403,SK,2024-07-28,,70,236.62,153,0,ERP_v1
ST1486,PL,2024-12-22,lingerie,10,358.08,62,0,ERP_v2
ST0236,PL,2024-03-03,hard_goods,11,1269.12,46,1,ERP_v2
ST0606,SK,2024-05-19,fashion,14,339.03,122,0,ERP_v2
ST0223,DE,2024-05-05,fashion,32,195.13,69,0,ERP_v2
ST0916,DE,2024-12-01,home_textiles,115,1063.43,54,0,ERP_v2
ST0623,DE,2024-03-31,home_textiles,92,923.48,221,0,ERP_v1
ST1287,CZ,2024-07-28,hard_goods,15,646.84,156,0,ERP_v2
ST0062,DE,2024-11-24,fashion,30,605.73,161,0,ERP_v2
ST1253,PL,2024-07-21,fashion,12,540.92,35,1,ERP_v2
ST0239,,2024-12-29,,19,405.43,51,0,ERP_v1
ST0558,SK,2024-12-22,lingerie,154,1804.84,19,1,ERP_v2
ST0756,AT,2024-07-28,hard_goods,28,-705.69,55,0,MANUAL_UPLOAD
ST0607,DE,2024-11-24,,85,121.85,177,0,API
ST0385,CZ,2024-02-04,lingerie,63,658.32,116,1,ERP_v1
ST0943,PL,2024-01-28,hard_goods,19,88.09,299,1,ERP_v2
ST0363,DE,2024-12-15,hard_goods,16,1280.78,72,0,ERP_v2
ST1165,DE,2024-11-17,hard_goods,32,361.38,135,0,ERP_v2
ST0572,SK,2024-08-04,hard_goods,29,461.08,85,0,ERP_v2
ST0977,PL,2024-10-20,,67,1536.77,28,1,ERP_v2
ST0960,CZ,2024-08-18,,26,1755.94,68,0,API
ST1476,SK,2024-12-08,,67,372.42,31,0,MANUAL_UPLOAD
ST1079,PL,2024-01-07,home_textiles,19,1185.51,288,1,ERP_v2
ST1131,AT,2024-05-12,,33,584.33,234,1,ERP_v2
ST0287,DE,2024-04-14,fashion,14,1448.8,23,0,ERP_v2
ST1377,DE,2024-01-14,home_textiles,8,4428.17,65,1,ERP_v2
ST1237,DE,2024-01-28,fashion,15,901.96,77,0,MANUAL_UPLOAD
ST0901,CZ,2024-01-21,home_textiles,49,189.49,40,0,ERP_v1
ST0887,PL,2024-06-09,fashion,98,1055.88,47,1,ERP_v1
ST0694,SK,2024-10-06,home_textiles,29,386.6,138,0,ERP_v2
ST0181,DE,2024-10-27,fashion,47,846.74,91,0,API
ST1189,PL,2024-02-11,,25,378.45,151,1,ERP_v2
ST1120,PL,2024-07-28,fashion,22,1535.57,85,0,ERP_v1
ST1465,PL,2024-06-09,home_textiles,80,734.39,30,0,ERP_v2
ST1027,PL,2024-10-13,fashion,93,990.66,74,0,ERP_v2
ST1229,DE,2024-12-08,home_textiles,102,902.8,288,0,ERP_v1
ST0395,AT,2024-04-14,lingerie,64,1391.36,88,0,ERP_v1
ST0298,DE,2024-11-10,fashion,25,283.55,331,0,ERP_v1
ST0695,DE,2024-11-24,,20,1692.99,72,1,MANUAL_UPLOAD
ST1190,AT,2024-12-15,,8,186.3,67,1,ERP_v2
ST0909,PL,2024-04-28,fashion,155,359.61,186,0,ERP_v1
ST1366,HU,2024-03-03,home_textiles,10,2273.15,91,0,ERP_v2
ST1426,PL,2024-01-14,hard_goods,34,304.91,92,0,API
ST0140,PL,2024-12-15,,9,929.81,38,0,ERP_v1
ST1268,AT,2024-10-13,,78,210.22,70,0,API
ST1327,PL,2024-07-21,,45,490.87,86,1,ERP_v2
ST0750,DE,2024-12-22,fashion,95,320.92,138,0,API
ST1235,DE,2024-10-20,,39,1287.43,35,0,ERP_v2
ST1363,DE,2024-11-17,hard_goods,57,230.63,130,1,ERP_v1
ST0010,AT,2024-08-04,,43,155.07,119,1,ERP_v2
ST0897,DE,2024-08-11,,91,1248.92,74,0,ERP_v1
ST0953,DE,2024-01-07,lingerie,43,366.71,38,0,ERP_v2
ST0071,DE,2024-07-28,fashion,73,730.1,330,0,ERP_v1
ST1143,SI,2024-07-14,fashion,166,302.28,280,1,API
ST0907,DE,2024-06-30,fashion,17,197.8,173,0,MANUAL_UPLOAD
ST1461,AT,2024-05-05,home_textiles,18,220.64,28,0,ERP_v2
ST0127,DE,2024-01-07,lingerie,89,167.33,142,0,ERP_v2
ST0260,PL,2024-10-13,hard_goods,40,308.96,70,1,MANUAL_UPLOAD
ST0228,DE,2024-12-29,hard_goods,41,998.27,213,1,ERP_v2
ST0445,DE,2024-12-01,hard_goods,56,1885.87,126,0,ERP_v2
ST0778,AT,2024-05-12,,40,223.44,40,0,MANUAL_UPLOAD
ST1239,DE,2024-09-01,hard_goods,9,743.16,62,0,ERP_v2
ST1413,DE,2024-08-18,fashion,404672,390.45,207,0,ERP_v1
ST0240,DE,2024-02-25,fashion,13,229.64,276,0,ERP_v1
ST0380,DE,2024-12-29,lingerie,51,928.79,236,0,ERP_v2
ST0332,DE,2024-12-08,fashion,48,880.08,159,0,ERP_v1
ST0926,DE,2024-07-07,,42,1326.81,55,1,ERP_v2
ST0417,CZ,2024-09-15,lingerie,30,564.01,53,0,ERP_v2
ST0165,PL,2024-10-20,lingerie,177,281.27,158,1,ERP_v2
ST0850,AT,2024-02-25,home_textiles,199,1280.15,52,0,ERP_v2
ST1220,DE,2024-11-03,,7,435.85,126,0,ERP_v2
ST0239,HU,2024-12-01,,22,1925.07,141,0,ERP_v2
ST0279,DE,2024-08-11,fashion,131,715.32,152,1,ERP_v2
ST0070,DE,2024-05-12,,74,1036.98,67,0,ERP_v2
ST0019,PL,2024-07-28,home_textiles,26,1010.92,231,0,ERP_v2
ST0238,DE,2024-09-08,,87,286.36,29,0,ERP_v2
ST0911,DE,2024-03-10,home_textiles,17,772.49,53,0,API
ST1397,AT,2024-09-08,home_textiles,18,1197.33,45,0,ERP_v2
ST1264,SK,2024-04-21,,33,481.69,68,0,ERP_v2
ST1366,AT,2024-01-21,,49,4049.79,43,0,ERP_v2
ST1440,PL,2024-06-02,home_textiles,47,460.75,105,0,API
ST1359,SI,2024-12-22,home_textiles,41,5544.38,178,0,ERP_v2
ST1339,DE,2024-06-02,lingerie,37,1703.78,116,1,ERP_v2
ST0070,DE,2024-05-26,hard_goods,28,1637.32,230,0,ERP_v2
ST0198,DE,2024-07-28,lingerie,24,5641.27,73,0,ERP_v2
ST1017,DE,2024-07-07,fashion,33,1747.43,19,1,ERP_v2
ST1286,DE,2024-01-14,fashion,43,1300.53,68,1,ERP_v2
ST0844,SK,2024-02-25,fashion,17,373.46,111,0,MANUAL_UPLOAD
ST0194,PL,2024-10-27,hard_goods,11,562.16,46,0,ERP_v2
ST1497,PL,2024-06-09,lingerie,35,381.87,61,0,ERP_v1
ST0132,DE,2024-09-29,,38,412.36,81,0,MANUAL_UPLOAD
ST0375,CZ,2024-09-22,fashion,25,2675.05,67,0,MANUAL_UPLOAD
ST1094,HU,2024-10-13,,21,380.96,54,1,ERP_v2
ST0767,CZ,2024-09-08,lingerie,37,1044.16,68,1,ERP_v2
ST0746,DE,2024-04-07,lingerie,31,2126.6,86,1,ERP_v2
ST1469,PL,2024-08-04,lingerie,31,1267.12,105,0,ERP_v1
ST0371,DE,2024-11-24,,159,1388.63,115,0,ERP_v2
ST1464,DE,2024-12-22,fashion,7,198.84,131,0,ERP_v2
ST0230,DE,2024-05-12,hard_goods,11,1140.43,305,0,ERP_v2
ST1166,PL,2024-07-28,hard_goods,28,1307.13,125,1,MANUAL_UPLOAD
ST1107,PL,2024-04-21,,58,1216.51,161,0,ERP_v2
ST0755,DE,2024-03-24,,18,486.05,65,0,ERP_v2
ST1462,DE,2024-06-16,,12,303.33,51,0,ERP_v2
ST1490,AT,2024-10-20,home_textiles,28,220.66,64,0,ERP_v2
ST0954,DE,2024-09-22,home_textiles,28,237.42,62,1,ERP_v2
ST1352,DE,2024-08-11,fashion,8,1401.8,56,1,ERP_v1
ST0924,DE,2024-12-15,hard_goods,46,69.92,171,1,ERP_v2
ST1237,CZ,2024-05-12,lingerie,29,705.12,304,0,MANUAL_UPLOAD
ST0183,DE,2024-10-06,fashion,49,381.98,177,1,ERP_v2
ST0355,DE,2024-11-24,lingerie,47,1250.68,86,0,MANUAL_UPLOAD
ST0970,DE,2024-02-04,,5,2090.4,239,0,ERP_v2
ST0565,HU,2024-11-10,lingerie,32,754.6,32,0,API
ST1244,PL,2024-11-17,home_textiles,30,475.92,72,0,ERP_v2
ST0995,PL,2024-11-24,,22,358.75,80,0,ERP_v1
ST0028,DE,2024-01-14,lingerie,41,377.55,61,0,ERP_v1
ST0814,PL,2024-12-22,lingerie,25,793.52,73,1,MANUAL_UPLOAD
ST1201,DE,2024-08-11,lingerie,18,491.18,53,0,ERP_v2
ST1403,PL,2024-07-07,,27,456.24,107,0,ERP_v2
ST0451,HU,2024-01-14,,17,2847.37,50,0,ERP_v2
ST0487,PL,2024-09-15,home_textiles,35,503.56,50,0,MANUAL_UPLOAD
ST1273,SK,2024-09-15,lingerie,21,359.64,249,1,ERP_v2
ST0207,PL,2024-06-02,fashion,25,435.35,36,0,ERP_v2
ST1268,DE,2024-08-25,,10,3557.99,64,1,ERP_v1
ST0679,SK,2024-07-07,,13,403.82,228,1,ERP_v2
ST0214,DE,2024-04-28,hard_goods,44,345.22,59,0,ERP_v2
ST1108,AT,2024-09-29,hard_goods,90,95.18,72,0,MANUAL_UPLOAD
ST0027,DE,2024-06-09,home_textiles,33,1189.19,166,0,ERP_v2
ST1059,DE,2024-03-10,,126,2052.6,253,0,ERP_v2
ST0815,DE,2024-06-02,,52,707.96,72,0,ERP_v2
ST0820,DE,2024-04-14,lingerie,27,660.62,100,0,ERP_v2
ST0069,AT,2024-12-15,,112,511.57,217,1,ERP_v2
ST0194,PL,2024-10-06,hard_goods,17,392.93,244,0,ERP_v2
ST0297,DE,2024-09-08,fashion,44,1197.26,73,0,ERP_v2
ST0557,DE,2024-10-27,home_textiles,38,-365.98,91,0,MANUAL_UPLOAD
ST1300,AT,2024-09-29,fashion,4,235.09,83,0,ERP_v1
ST0967,DE,2024-04-21,lingerie,26,1023.11,73,0,ERP_v2
ST0292,PL,2024-07-14,lingerie,132,741.68,252,0,ERP_v1
ST0603,PL,2024-09-01,hard_goods,22,178.28,142,0,ERP_v2
ST0326,CZ,2024-08-11,lingerie,21,891.73,110,0,API
ST1176,PL,2024-12-29,fashion,50,2657.97,134,0,ERP_v2
ST0676,DE,2024-11-24,,5,1157.91,181,0,ERP_v2
ST1157,PL,2024-06-16,fashion,61,1165.03,28,0,API
ST1236,DE,2024-05-26,,24,511.33,126,1,API
ST1015,DE,2024-10-13,home_textiles,14,3262.69,525,0,MANUAL_UPLOAD
ST0181,CZ,2024-05-12,lingerie,68,1280.87,192,0,ERP_v2
ST0768,DE,2024-08-11,,46,1388.91,45,0,ERP_v2
ST0361,CZ,2024-11-17,home_textiles,108,727.98,161,0,ERP_v2
ST0424,CZ,2024-08-25,,44,1419.33,47,0,ERP_v2
ST0610,SK,2024-12-29,,37,528.0,269,0,ERP_v2
ST0124,,2024-05-05,fashion,39,1725.37,139,0,ERP_v2
ST0178,DE,2024-03-17,hard_goods,29,878.02,156,0,ERP_v1
ST0330,DE,2024-03-17,hard_goods,15,438.96,68,0,ERP_v2
ST0963,PL,2024-05-05,,56,3086.92,179,1,ERP_v2
ST1250,DE,2024-01-07,fashion,29,536.96,147,0,MANUAL_UPLOAD
ST0163,PL,2024-10-06,lingerie,66,312.07,114,0,MANUAL_UPLOAD
ST0813,PL,2024-01-07,lingerie,19,5973.43,46,1,MANUAL_UPLOAD
ST0493,PL,2024-06-16,,16,711.99,55,0,ERP_v2
ST0878,DE,2024-10-13,,35,663.28,176,0,ERP_v2
ST0471,DE,2024-06-02,fashion,34,1061.48,89,0,ERP_v2
ST1381,DE,2024-02-18,hard_goods,39,996.13,31,0,ERP_v2
ST0341,DE,2024-04-28,home_textiles,29,391.42,244,0,ERP_v2
ST0155,SK,2024-12-08,home_textiles,82,85.86,59,0,ERP_v2
ST0760,DE,2024-03-24,fashion,7,2978.87,139,0,MANUAL_UPLOAD
ST1217,DE,2024-01-07,hard_goods,21,583.6,66,0,ERP_v2
ST0585,DE,2024-01-21,home_textiles,35,3806.65,198,0,API
ST1283,PL,2024-11-24,,35,2322.69,111,1,ERP_v2
ST1254,PL,2024-07-28,lingerie,26,4885.65,212,0,ERP_v2
ST0100,DE,2024-06-09,,15,920.42,92,1,ERP_v2
ST0226,DE,2024-02-25,fashion,3,497.92,126,1,ERP_v2
ST1054,DE,2024-11-03,fashion,62,219.67,78,0,ERP_v2
ST0735,DE,2024-04-28,hard_goods,37,464.03,48,0,ERP_v2
ST1246,PL,2024-02-11,fashion,68,794.11,37,0,ERP_v2
ST1040,PL,2024-03-24,home_textiles,6,621.81,94,1,ERP_v2
ST0718,DE,2024-05-26,,14,358.5,84,0,ERP_v2
ST0458,DE,2024-03-17,lingerie,28,296.81,25,0,API
ST0216,SI,2024-01-14,hard_goods,9,446.84,102,0,API
ST0612,AT,2024-05-19,lingerie,24,501.97,64,0,ERP_v2
ST0536,PL,2024-12-01,lingerie,66,1931.22,241,0,MANUAL_UPLOAD
ST0433,DE,2024-05-19,lingerie,17,792.74,190,0,MANUAL_UPLOAD
ST0959,AT,2024-08-04,hard_goods,88,328.71,66,0,ERP_v2
ST0558,DE,2024-09-08,lingerie,17,1674.39,55,0,ERP_v2
ST0240,AT,2024-06-16,,61,612.19,430,0,ERP_v2
ST0816,,2024-06-02,lingerie,17,1672.63,96,0,ERP_v2
ST0102,DE,2024-03-03,lingerie,98,441.26,43,1,ERP_v2
ST0665,DE,2024-12-08,home_textiles,43,1558.05,473,0,ERP_v2
ST1067,DE,2024-04-28,lingerie,47,2433.45,192,0,MANUAL_UPLOAD
ST1442,DE,2024-08-25,home_textiles,15,1566.42,65,0,ERP_v2
ST0321,DE,2024-03-17,,19,598.92,123,0,ERP_v1
ST0809,DE,2024-02-11,home_textiles,45,185.69,44,1,MANUAL_UPLOAD
ST0413,CZ,2024-12-22,lingerie,52,6961.67,29,0,MANUAL_UPLOAD
ST0928,AT,2024-12-08,home_textiles,15,174.68,45,1,API
ST0034,DE,2024-06-09,fashion,91,420.23,88,0,MANUAL_UPLOAD
ST0750,,2024-12-01,hard_goods,37,3893.91,144,0,ERP_v1
ST0445,DE,2024-12-08,lingerie,50,1525.31,138,1,MANUAL_UPLOAD
ST0180,,2024-11-24,fashion,43,1183.86,136,0,ERP_v2
ST0717,DE,2024-11-10,fashion,11,279.63,174,0,ERP_v2
ST1292,SK,2024-12-08,hard_goods,113,689.06,173,1,ERP_v2
ST0969,PL,2024-10-06,home_textiles,107,571.1,83,0,ERP_v2
ST0312,CZ,2024-06-30,lingerie,25,1011.75,57,1,ERP_v2
ST0006,SI,2024-03-03,hard_goods,160,193.53,113,0,ERP_v2
ST0548,DE,2024-02-25,fashion,37,929.75,100,0,ERP_v2
ST0638,HU,2024-12-08,hard_goods,38,739.67,38,0,ERP_v2
ST0458,DE,2024-12-29,,28,1089.09,112,0,ERP_v2
ST0571,DE,2024-11-17,hard_goods,29,5012.63,89,0,ERP_v2
ST0068,DE,2024-06-30,lingerie,154,204.35,80,0,ERP_v2
ST0120,AT,2024-12-29,fashion,65,506.31,41,0,ERP_v2
ST0964,DE,2024-03-24,fashion,37,886.54,169,0,ERP_v2
ST1357,AT,2024-08-18,hard_goods,22,4000.78,124,1,ERP_v2
ST0848,AT,2024-11-10,lingerie,22,563.24,119,1,ERP_v1
ST0875,CZ,2024-02-18,lingerie,28,2362.2,44,0,ERP_v1
ST0947,CZ,2024-04-21,lingerie,14,614.23,240,1,MANUAL_UPLOAD
ST1010,DE,2024-06-30,hard_goods,39,2423.97,128,0,ERP_v1
ST0346,DE,2024-06-23,,109,286.22,50,0,ERP_v2
ST1269,DE,2024-09-01,home_textiles,89,77.7,123,0,ERP_v2
ST1321,DE,2024-10-27,lingerie,7,-559.09,128,0,MANUAL_UPLOAD
ST0934,DE,2024-07-21,,36,438.64,147,0,ERP_v2
ST0628,DE,2024-12-15,,5,357.04,59,0,ERP_v2
ST0614,DE,2024-10-20,fashion,65,333.36,499,0,ERP_v2
ST1384,HU,2024-07-14,home_textiles,31,747.8,102,0,ERP_v2
ST1372,AT,2024-04-21,home_textiles,173,523.56,74,1,ERP_v2
ST1461,DE,2024-05-12,fashion,46,2187.33,98,0,ERP_v2
ST1496,PL,2024-10-06,home_textiles,15,1411.76,62,0,ERP_v2
ST0275,DE,2024-02-11,,10,957.26,58,0,ERP_v2
ST0630,DE,2024-07-07,hard_goods,34,1171.51,83,1,ERP_v2
ST1089,PL,2024-01-21,,41,243.63,27,0,API
ST0069,AT,2024-08-25,,23,631.86,197,1,ERP_v2
ST0727,DE,2024-04-28,lingerie,28,635.76,137,0,ERP_v2
ST0309,SI,2024-08-11,hard_goods,18,486.93,132,0,ERP_v1
ST0147,SK,2024-06-16,lingerie,38,554.08,129,0,ERP_v2
ST0578,PL,2024-09-01,lingerie,23,2080.23,257,1,ERP_v2
ST0508,AT,2024-09-01,,21,760.87,16,1,ERP_v1
ST0176,PL,2024-08-11,lingerie,12,1051.46,251,1,ERP_v1
ST0578,DE,2024-04-14,,129,477.63,105,0,ERP_v2
ST0201,DE,2024-09-15,,16,3637.57,303,0,API
ST1042,DE,2024-06-23,,59,2425.31,30,0,ERP_v1
ST1360,AT,2024-05-26,hard_goods,27,940.89,89,0,ERP_v2
ST1151,AT,2024-04-07,,42,1911.62,54,0,ERP_v2
ST0713,DE,2024-06-09,lingerie,31,482.76,82,1,API
ST1075,HU,2024-02-18,home_textiles,679340,709.82,78,0,ERP_v1
ST1175,,2024-02-04,,28,378.32,112,0,ERP_v1
ST1185,PL,2024-04-07,home_textiles,14,2159.0,23,0,ERP_v2
ST0188,AT,2024-05-12,home_textiles,131,2051.13,68,1,MANUAL_UPLOAD
ST0230,,2024-10-27,fashion,26,3491.63,43,1,MANUAL_UPLOAD
ST0955,DE,2024-02-18,fashion,54,812.27,77,0,ERP_v2
ST1205,CZ,2024-02-25,,58,972.17,54,0,API
ST0846,DE,2024-01-28,fashion,49,720.29,77,1,ERP_v2
ST1494,CZ,2024-02-11,fashion,49,406.7,59,0,ERP_v1
ST0427,DE,2024-09-15,,12,554.42,115,0,API
ST1106,SK,2024-03-10,lingerie,8,387.54,202,0,ERP_v2
ST1428,HU,2024-12-15,lingerie,7,112.67,125,1,MANUAL_UPLOAD
ST0478,DE,2024-12-08,hard_goods,14,2374.83,27,0,ERP_v1
ST1057,AT,2024-04-07,hard_goods,48,389.34,86,0,MANUAL_UPLOAD
ST0750,SI,2024-03-31,hard_goods,273,476.77,24,0,MANUAL_UPLOAD
ST0593,AT,2024-09-22,lingerie,148,674.95,85,0,ERP_v2
ST0867,SK,2024-12-01,fashion,102,573.65,490,0,MANUAL_UPLOAD
ST1484,PL,2024-10-20,home_textiles,13,490.83,38,0,ERP_v2
ST0514,DE,2024-02-18,fashion,76,1003.52,56,0,MANUAL_UPLOAD
ST1442,DE,2024-05-26,,36,368.2,79,0,ERP_v2
ST0332,DE,2024-08-18,hard_goods,11,5111.5,171,1,ERP_v2
ST1440,CZ,2024-03-17,hard_goods,129,395.16,154,0,ERP_v2
ST0533,DE,2024-02-11,hard_goods,21,423.67,21,0,ERP_v2
ST0005,AT,2024-09-08,home_textiles,137,2129.7,76,0,ERP_v2
ST0284,AT,2024-03-17,lingerie,55,1867.25,259,0,ERP_v2
ST0304,PL,2024-08-25,home_textiles,21,1090.89,35,0,ERP_v2
ST0864,,2024-07-28,hard_goods,10,861.08,111,0,MANUAL_UPLOAD
ST1221,SI,2024-03-03,home_textiles,41,1027.51,46,1,ERP_v2
ST1278,DE,2024-02-18,lingerie,88,1003.65,40,0,API
ST0867,CZ,2024-11-17,,36,399.67,160,0,MANUAL_UPLOAD
ST0838,CZ,2024-09-15,,75,-631.48,289,1,MANUAL_UPLOAD
ST0168,PL,2024-05-05,,32,3775.35,71,0,ERP_v2
ST0006,HU,2024-12-08,,22,1117.1,187,0,ERP_v2
ST0142,DE,2024-07-21,lingerie,26,415.78,77,0,ERP_v2
ST0375,DE,2024-05-26,home_textiles,48,1223.32,193,0,ERP_v1
ST1149,,2024-04-07,lingerie,23,223.59,58,0,ERP_v2
ST1347,DE,2024-04-21,home_textiles,21,247.77,240,0,ERP_v2
ST0395,CZ,2024-06-30,home_textiles,10,933.76,196,0,ERP_v2
ST1191,SK,2024-08-04,home_textiles,38,2064.86,23,0,ERP_v2
ST1048,DE,2024-12-22,,23,668.52,126,0,API
ST0109,SK,2024-03-17,lingerie,11,274.29,152,0,ERP_v2
ST0210,DE,2024-08-11,fashion,23,843.27,146,0,ERP_v2
ST0607,AT,2024-06-30,lingerie,34,1777.77,20,0,MANUAL_UPLOAD
ST1226,PL,2024-08-18,lingerie,44,1265.31,109,0,API
ST1434,HU,2024-09-15,fashion,54,1119.59,57,0,ERP_v2
ST0797,DE,2024-03-17,,37,482.45,50,0,ERP_v1
ST0002,AT,2024-05-19,fashion,17,139.94,90,0,ERP_v2
ST0743,PL,2024-03-31,home_textiles,45,2722.52,49,0,API
ST0766,PL,2024-08-25,home_textiles,17,1493.53,18,1,ERP_v2
ST1135,PL,2024-08-18,,20,1071.42,43,0,ERP_v2
ST0076,DE,2024-10-27,home_textiles,18,649.56,101,0,ERP_v2
ST0212,DE,2024-01-28,home_textiles,22,138.47,284,0,ERP_v2
ST1257,DE,2024-02-25,lingerie,66,6821.04,64,0,ERP_v2
ST0187,CZ,2024-12-15,fashion,49,1620.49,99,0,ERP_v2
ST1299,DE,2024-03-17,fashion,55,2587.31,137,0,ERP_v2
ST0310,DE,2024-01-14,home_textiles,84,792.72,159,0,ERP_v2
ST0966,HU,2024-06-02,hard_goods,13,500.14,59,0,ERP_v2
ST0888,DE,2024-01-28,home_textiles,33,653.78,77,0,ERP_v2
ST0211,SI,2024-10-20,hard_goods,29,343.93,13,0,ERP_v2
ST0351,PL,2024-06-23,fashion,42,153.61,135,0,ERP_v2
ST0322,CZ,2024-12-29,fashion,42,189.3,28,0,ERP_v1
ST0207,DE,2024-11-03,fashion,9,403.86,131,1,ERP_v2
